timestamp,ecg_value
0,652
0.00400718132854578,652
0.00801436265709156,651
0.0120215439856373,652
0.0160287253141831,652
0.0200359066427289,652
0.0240430879712747,652
0.0280502692998205,653
0.0320574506283663,653
0.036064631956912,0
0.0400718132854578,651
0.0440789946140036,0
0.0480861759425494,0
0.0520933572710952,0
0.0561005385996409,0
0.0601077199281867,0
0.0641149012567325,0
0.0681220825852783,37
0.0721292639138241,0
0.0761364452423698,0
0.0801436265709156,0
0.0841508078994614,0
0.0881579892280072,651
0.092165170556553,652
0.0961723518850988,0
0.100179533213645,652
0.10418671454219,652
0.108193895870736,652
0.112201077199282,0
0.116208258527828,653
0.120215439856373,652
0.124222621184919,0
0.128229802513465,0
0.132236983842011,0
0.136244165170557,0
0.140251346499102,0
0.144258527827648,0
0.148265709156194,652
0.15227289048474,652
0.156280071813286,0
0.160287253141831,129
0.164294434470377,0
0.168301615798923,0
0.172308797127469,650
0.176315978456014,652
0.18032315978456,0
0.184330341113106,652
0.188337522441652,651
0.192344703770198,651
0.196351885098743,0
0.200359066427289,0
0.204366247755835,0
0.208373429084381,0
0.212380610412926,0
0.216387791741472,0
0.220394973070018,0
0.224402154398564,0
0.22840933572711,653
0.232416517055655,652
0.236423698384201,0
0.240430879712747,0
0.244438061041293,0
0.248445242369838,0
0.252452423698384,0
0.25645960502693,0
0.260466786355476,0
0.264473967684022,93
0.268481149012567,0
0.272488330341113,0
0.276495511669659,651
0.280502692998205,652
0.284509874326751,652
0.288517055655296,0
0.292524236983842,0
0.296531418312388,575
0.300538599640934,0
0.304545780969479,0
0.308552962298025,0
0.312560143626571,0
0.316567324955117,0
0.320574506283663,0
0.324581687612208,0
0.328588868940754,0
0.3325960502693,0
0.336603231597846,0
0.340610412926391,0
0.344617594254937,0
0.348624775583483,0
0.352631956912029,0
0.356639138240575,0
0.36064631956912,0
0.364653500897666,652
0.368660682226212,652
0.372667863554758,652
0.376675044883303,0
0.380682226211849,653
0.384689407540395,0
0.388696588868941,0
0.392703770197487,0
0.396710951526032,652
0.400718132854578,0
0.404725314183124,0
0.40873249551167,0
0.412739676840216,652
0.416746858168761,652
0.420754039497307,0
0.424761220825853,0
0.428768402154399,0
0.432775583482944,0
0.43678276481149,0
0.440789946140036,0
0.444797127468582,0
0.448804308797128,0
0.452811490125673,0
0.456818671454219,652
0.460825852782765,651
0.464833034111311,0
0.468840215439856,0
0.472847396768402,0
0.476854578096948,0
0.480861759425494,652
0.48486894075404,0
0.488876122082585,0
0.492883303411131,0
0.496890484739677,652
0.500897666068223,27
0.504904847396768,0
0.508912028725314,0
0.51291921005386,0
0.516926391382406,652
0.520933572710952,0
0.524940754039497,0
0.528947935368043,0
0.532955116696589,652
0.536962298025135,652
0.54096947935368,0
0.544976660682226,0
0.548983842010772,0
0.552991023339318,652
0.556998204667864,0
0.561005385996409,0
0.565012567324955,651
0.569019748653501,652
0.573026929982047,652
0.577034111310593,0
0.581041292639138,651
0.585048473967684,0
0.58905565529623,651
0.593062836624776,652
0.597070017953321,0
0.601077199281867,0
0.605084380610413,0
0.609091561938959,0
0.613098743267505,0
0.61710592459605,0
0.621113105924596,0
0.625120287253142,0
0.629127468581688,0
0.633134649910233,0
0.637141831238779,0
0.641149012567325,0
0.645156193895871,652
0.649163375224417,0
0.653170556552962,0
0.657177737881508,652
0.661184919210054,0
0.6651921005386,652
0.669199281867146,414
0.673206463195691,653
0.677213644524237,0
0.681220825852783,0
0.685228007181329,0
0.689235188509874,0
0.69324236983842,652
0.697249551166966,651
0.701256732495512,0
0.705263913824058,0
0.709271095152603,31
0.713278276481149,0
0.717285457809695,327
0.721292639138241,0
0.725299820466786,437
0.729307001795332,0
0.733314183123878,0
0.737321364452424,0
0.74132854578097,0
0.745335727109515,0
0.749342908438061,0
0.753350089766607,578
0.757357271095153,0
0.761364452423698,0
0.765371633752244,0
0.76937881508079,0
0.773385996409336,0
0.777393177737882,0
0.781400359066427,0
0.785407540394973,651
0.789414721723519,0
0.793421903052065,652
0.79742908438061,0
0.801436265709156,0
0.805443447037702,0
0.809450628366248,0
0.813457809694794,0
0.817464991023339,0
0.821472172351885,0
0.825479353680431,645
0.829486535008977,0
0.833493716337523,0
0.837500897666068,652
0.841508078994614,444
0.84551526032316,0
0.849522441651706,0
0.853529622980251,267
0.857536804308797,0
0.861543985637343,81
0.865551166965889,652
0.869558348294435,652
0.87356552962298,0
0.877572710951526,652
0.881579892280072,0
0.885587073608618,467
0.889594254937163,0
0.893601436265709,0
0.897608617594255,0
0.901615798922801,0
0.905622980251347,0
0.909630161579892,0
0.913637342908438,0
0.917644524236984,652
0.92165170556553,652
0.925658886894076,0
0.929666068222621,599
0.933673249551167,652
0.937680430879713,652
0.941687612208259,0
0.945694793536804,652
0.94970197486535,0
0.953709156193896,653
0.957716337522442,227
0.961723518850988,652
0.965730700179533,652
0.969737881508079,0
0.973745062836625,0
0.977752244165171,652
0.981759425493716,0
0.985766606822262,0
0.989773788150808,652
0.993780969479354,652
0.9977881508079,652
1.00179533213645,0
1.00580251346499,652
1.00980969479354,651
1.01381687612208,0
1.01782405745063,652
1.02183123877917,0
1.02583842010772,0
1.02984560143627,0
1.03385278276481,0
1.03785996409336,652
1.0418671454219,0
1.04587432675045,651
1.049881508079,0
1.05388868940754,652
1.05789587073609,0
1.06190305206463,10
1.06591023339318,651
1.06991741472172,151
1.07392459605027,0
1.07793177737882,651
1.08193895870736,652
1.08594614003591,0
1.08995332136445,0
1.093960502693,0
1.09796768402154,651
1.10197486535009,0
1.10598204667864,0
1.10998922800718,0
1.11399640933573,652
1.11800359066427,651
1.12201077199282,0
1.12601795332137,0
1.13002513464991,0
1.13403231597846,651
1.138039497307,652
1.14204667863555,0
1.14605385996409,0
1.15006104129264,0
1.15406822262119,0
1.15807540394973,0
1.16208258527828,652
1.16608976660682,652
1.17009694793537,422
1.17410412926391,0
1.17811131059246,652
1.18211849192101,0
1.18612567324955,0
1.1901328545781,652
1.19414003590664,652
1.19814721723519,652
1.20215439856373,0
1.20616157989228,0
1.21016876122083,652
1.21417594254937,0
1.21818312387792,0
1.22219030520646,0
1.22619748653501,652
1.23020466786356,0
1.2342118491921,0
1.23821903052065,0
1.24222621184919,0
1.24623339317774,143
1.25024057450628,0
1.25424775583483,0
1.25825493716338,0
1.26226211849192,0
1.26626929982047,33
1.27027648114901,0
1.27428366247756,0
1.2782908438061,0
1.28229802513465,0
1.2863052064632,0
1.29031238779174,0
1.29431956912029,0
1.29832675044883,31
1.30233393177738,0
1.30634111310593,0
1.31034829443447,652
1.31435547576302,0
1.31836265709156,0
1.32236983842011,0
1.32637701974865,3
1.3303842010772,0
1.33439138240575,0
1.33839856373429,0
1.34240574506284,0
1.34641292639138,0
1.35042010771993,0
1.35442728904847,0
1.35843447037702,0
1.36244165170557,0
1.36644883303411,0
1.37045601436266,0
1.3744631956912,0
1.37847037701975,66
1.38247755834829,0
1.38648473967684,0
1.39049192100539,0
1.39449910233393,0
1.39850628366248,0
1.40251346499102,0
1.40652064631957,0
1.41052782764812,209
1.41453500897666,0
1.41854219030521,0
1.42254937163375,54
1.4265565529623,0
1.43056373429084,0
1.43457091561939,0
1.43857809694794,0
1.44258527827648,0
1.44659245960503,0
1.45059964093357,0
1.45460682226212,0
1.45861400359066,127
1.46262118491921,0
1.46662836624776,0
1.4706355475763,0
1.47464272890485,0
1.47864991023339,0
1.48265709156194,0
1.48666427289049,0
1.49067145421903,0
1.49467863554758,0
1.49868581687612,0
1.50269299820467,0
1.50670017953321,0
1.51070736086176,0
1.51471454219031,0
1.51872172351885,0
1.5227289048474,0
1.52673608617594,0
1.53074326750449,0
1.53475044883303,0
1.53875763016158,0
1.54276481149013,0
1.54677199281867,0
1.55077917414722,0
1.55478635547576,0
1.55879353680431,62
1.56280071813286,0
1.5668078994614,0
1.57081508078995,0
1.57482226211849,0
1.57882944344704,0
1.58283662477558,5
1.58684380610413,0
1.59085098743268,0
1.59485816876122,0
1.59886535008977,0
1.60287253141831,0
1.60687971274686,0
1.6108868940754,0
1.61489407540395,0
1.6189012567325,0
1.62290843806104,0
1.62691561938959,0
1.63092280071813,0
1.63492998204668,0
1.63893716337523,0
1.64294434470377,72
1.64695152603232,0
1.65095870736086,0
1.65496588868941,0
1.65897307001795,0
1.6629802513465,0
1.66698743267505,0
1.67099461400359,0
1.67500179533214,0
1.67900897666068,0
1.68301615798923,0
1.68702333931777,0
1.69103052064632,0
1.69503770197487,0
1.69904488330341,0
1.70305206463196,0
1.7070592459605,0
1.71106642728905,0
1.71507360861759,0
1.71908078994614,0
1.72308797127469,0
1.72709515260323,173
1.73110233393178,0
1.73510951526032,0
1.73911669658887,0
1.74312387791742,0
1.74713105924596,0
1.75113824057451,0
1.75514542190305,0
1.7591526032316,0
1.76315978456014,0
1.76716696588869,0
1.77117414721724,0
1.77518132854578,67
1.77918850987433,57
1.78319569120287,0
1.78720287253142,0
1.79121005385996,0
1.79521723518851,0
1.79922441651706,0
1.8032315978456,0
1.80723877917415,0
1.81124596050269,0
1.81525314183124,0
1.81926032315979,171
1.82326750448833,0
1.82727468581688,0
1.83128186714542,0
1.83528904847397,0
1.83929622980251,0
1.84330341113106,0
1.84731059245961,33
1.85131777378815,0
1.8553249551167,0
1.85933213644524,0
1.86333931777379,0
1.86734649910233,0
1.87135368043088,0
1.87536086175943,0
1.87936804308797,0
1.88337522441652,0
1.88738240574506,0
1.89138958707361,0
1.89539676840215,0
1.8994039497307,0
1.90341113105925,0
1.90741831238779,0
1.91142549371634,0
1.91543267504488,0
1.91943985637343,36
1.92344703770198,0
1.92745421903052,332
1.93146140035907,0
1.93546858168761,0
1.93947576301616,0
1.9434829443447,0
1.94749012567325,0
1.9514973070018,0
1.95550448833034,0
1.95951166965889,0
1.96351885098743,0
1.96752603231598,0
1.97153321364452,0
1.97554039497307,0
1.97954757630162,0
1.98355475763016,0
1.98756193895871,0
1.99156912028725,0
1.9955763016158,0
1.99958348294435,0
2.00359066427289,0
2.00759784560144,0
2.01160502692998,0
2.01561220825853,0
2.01961938958707,0
2.02362657091562,0
2.02763375224417,0
2.03164093357271,0
2.03564811490126,0
2.0396552962298,0
2.04366247755835,0
2.04766965888689,0
2.05167684021544,44
2.05568402154399,0
2.05969120287253,0
2.06369838420108,0
2.06770556552962,0
2.07171274685817,0
2.07571992818671,0
2.07972710951526,0
2.08373429084381,0
2.08774147217235,0
2.0917486535009,0
2.09575583482944,0
2.09976301615799,0
2.10377019748654,0
2.10777737881508,0
2.11178456014363,0
2.11579174147217,0
2.11979892280072,0
2.12380610412926,0
2.12781328545781,0
2.13182046678636,0
