timestamp,ecg_value,filtered
0.228716981132076,0,-106.704796316952
0.232729559748428,0,-107.246974545676
0.23674213836478,0,-107.804923307074
0.240754716981132,0,-108.397540319976
0.244767295597484,0,-109.007311927018
0.248779874213837,0,-109.556285705852
0.252792452830189,0,-109.943019510746
0.256805031446541,0,-110.168532399721
0.260817610062893,0,-110.479109682615
0.264830188679245,0,-111.325567124276
0.268842767295598,0,-112.943962967168
0.27285534591195,0,-114.681823504346
0.276867924528302,0,-114.7683590704
0.280880503144654,0,-111.515267761085
0.284893081761006,0,-106.07980658087
0.288905660377359,0,-104.651372492443
0.292918238993711,0,-115.797650146228
0.296930817610063,0,-140.24675174411
0.300943396226415,0,-158.27259486685
0.304955974842767,0,-130.437175762238
0.30896855345912,0,-27.1548671308842
0.312981132075472,0,126.017349999416
0.316993710691824,653,243.766264723395
0.321006289308176,653,254.77608718752
0.325018867924528,0,182.550252312213
0.329031446540881,0,122.243868315547
0.333044025157233,653,139.436999924717
0.337056603773585,0,219.122758581803
0.341069182389937,653,303.058849308781
0.345081761006289,654,349.888199886478
0.349094339622642,0,356.68516943228
0.353106918238994,653,333.54655265543
0.357119496855346,653,283.030269254021
0.361132075471698,0,221.211593657578
0.36514465408805,653,193.851601804195
0.369157232704403,0,245.160451409227
0.373169811320755,653,371.520401872586
0.377182389937107,653,510.457246742616
0.381194968553459,652,575.827193021887
0.385207547169811,654,510.632673195178
0.389220125786164,653,324.342023811281
0.393232704402516,0,93.5457566161649
0.397245283018868,0,-85.4431193087256
0.40125786163522,0,-162.514720847964
0.405270440251572,0,-157.432518340859
0.409283018867925,0,-126.912870365275
0.413295597484277,0,-118.008284441577
0.417308176100629,0,-141.85796531791
0.421320754716981,0,-169.259667256494
0.425333333333333,0,-145.75019037014
0.429345911949686,0,-32.5606422474704
0.433358490566038,0,139.76168361623
0.43737106918239,654,263.36584942066
0.441383647798742,653,237.35789001975
0.445396226415094,0,78.5214825337548
0.449408805031447,0,-73.3260187976933
0.453421383647799,0,-76.0274020610184
0.457433962264151,0,88.248553231129
0.461446540880503,652,296.578756114951
0.465459119496855,653,393.385994617618
0.469471698113208,652,331.0425066283
0.47348427672956,0,206.253173325273
0.477496855345912,0,149.900658966778
0.481509433962264,653,197.37216338365
0.485522012578616,653,285.245654675675
0.489534591194969,0,340.851491375523
0.493547169811321,650,332.850830078298
0.497559748427673,653,265.676141340718
0.501572327044025,0,170.631551845571
0.505584905660377,0,84.3219635252151
0.50959748427673,653,21.2261238901528
0.513610062893082,0,-9.49201258921115
0.517622641509434,0,19.9510537588621
0.521635220125786,0,116.049500409794
0.525647798742138,653,219.296283457835
0.529660377358491,653,252.08529927377
0.533672955974843,0,203.276262757578
0.537685534591195,0,123.510733629353
0.541698113207547,653,53.7386685887937
0.545710691823899,0,4.77671670283087
0.549723270440252,0,-13.7120249625452
0.553735849056604,0,6.2885231425966
0.557748427672956,653,56.2950544163222
0.561761006289308,0,125.513230588758
0.56577358490566,0,202.070153875354
0.569786163522013,653,246.299119601089
0.573798742138365,653,212.882711393167
0.577811320754717,0,119.750415118812
0.581823899371069,0,43.9667700520665
0.585836477987421,0,27.1689412391924
0.589849056603774,653,29.9224985187812
0.593861635220126,0,2.58998038609971
0.597874213836478,0,-39.0568137722354
0.60188679245283,0,-41.355235548637
0.605899371069182,0,8.82434010030057
0.609911949685535,653,69.4415164115802
0.613924528301887,0,101.206731217661
0.617937106918239,0,106.499429479421
0.621949685534591,653,107.935531230811
0.625962264150943,0,116.887481683443
0.629974842767296,0,121.198509972616
0.633987421383648,653,88.4139038158759
0.638,0,1.43771490270297
0.642012578616352,0,-98.9323228058573
0.646025157232704,0,-131.027221356442
0.650037735849057,0,-45.3634116030422
0.654050314465409,0,116.318914072869
0.658062893081761,653,237.930132994713
0.662075471698113,653,230.702832897299
0.666088050314465,0,129.299558181104
0.670100628930818,0,58.1994143601769
0.67411320754717,0,91.1393000105218
0.678125786163522,653,177.317285098634
0.682138364779874,653,225.893920443556
0.686150943396226,0,223.536821278091
0.690163522012579,0,221.241403835439
0.694176100628931,653,233.797550983948
0.698188679245283,653,223.050762571484
0.702201257861635,0,174.971942522173
0.706213836477987,0,125.431394322123
0.71022641509434,653,104.529542222413
0.714238993710692,0,103.100512738483
0.718251572327044,0,92.7922479477256
0.722264150943396,653,57.4479294962339
0.726276729559748,0,21.4391751254419
0.730289308176101,0,43.3983399369239
0.734301886792453,0,144.730729620617
0.738314465408805,653,253.456188118695
0.742327044025157,653,263.462080366385
0.746339622641509,0,148.155203981311
0.750352201257862,0,-17.9242344343131
0.754364779874214,0,-141.958055311371
0.758377358490566,0,-181.769134818512
0.762389937106918,0,-140.732962117795
0.76640251572327,0,-40.2829514029741
0.770415094339623,0,81.9813005488158
0.774427672955975,653,172.539599245978
0.778440251572327,0,194.899666768439
0.782452830188679,653,168.842649360918
0.786465408805032,0,159.54447223425
0.790477987421384,0,207.02668983048
0.794490566037736,652,267.332262645174
0.798503144654088,653,253.051613580295
0.80251572327044,0,138.06360970192
0.806528301886793,0,-11.417641471101
0.810540880503145,0,-112.844005833959
0.814553459119497,0,-140.627214173657
0.818566037735849,0,-123.170778303548
0.822578616352201,0,-99.0195486027021
0.826591194968554,0,-87.7068604182253
0.830603773584906,0,-88.7275870529982
0.834616352201258,0,-93.7642001885586
0.83862893081761,0,-96.7258292522052
0.842641509433962,0,-96.4266981666103
0.846654088050315,0,-94.4924709688802
0.850666666666667,0,-92.6579440433486
0.854679245283019,0,-91.5740984965361
0.858691823899371,0,-91.0186787932009
0.862704402515723,0,-90.5520418825262
0.866716981132075,0,-89.9307225093699
0.870729559748428,0,-89.151234150804
0.87474213836478,0,-88.3119784616472
0.878754716981132,0,-87.4896232477462
0.882767295597484,0,-86.7019763795872
0.886779874213836,0,-85.930911964408
0.890792452830189,0,-85.1552781222048
0.894805031446541,0,-84.3665178754497
0.898817610062893,0,-83.5669482649051
0.902830188679245,0,-82.761966661775
0.906842767295597,0,-81.9548127884794
0.91085534591195,0,-81.1458014290727
0.914867924528302,0,-80.3339091594187
0.918880503144654,0,-79.5183043380193
0.922893081761006,0,-78.6988573274895
0.926905660377358,0,-77.8758954871256
0.930918238993711,0,-77.0498044190833
0.934930817610063,0,-76.2208250701363
0.938943396226415,0,-75.3890641756247
0.942955974842767,0,-74.5545863857982
0.94696855345912,0,-73.7174802769013
0.950981132075472,0,-72.8778705375086
0.954993710691824,0,-72.0358998833893
0.959006289308176,0,-71.1917101815692
0.963018867924528,0,-70.3454355271858
0.967031446540881,0,-69.4972047765186
0.971044025157233,0,-68.6471463436037
0.975056603773585,0,-67.7953908032747
0.979069182389937,0,-66.9420708803062
0.983081761006289,0,-66.087320352482
0.987094339622642,0,-65.2312732086853
0.991106918238994,0,-64.3740634524227
0.995119496855346,0,-63.5158252926439
0.999132075471698,0,-62.6566933627794
1.00314465408805,0,-61.7968028008562
1.0071572327044,0,-60.9362892119904
1.01116981132076,0,-60.0752885988523
1.01518238993711,0,-59.2139373166313
1.01919496855346,0,-58.3523720601632
1.02320754716981,0,-57.4907298656205
1.02722012578616,0,-56.6291481101469
1.03123270440252,0,-55.767764504041
1.03524528301887,0,-54.9067170782609
1.03925786163522,0,-54.0461441716032
1.04327044025157,0,-53.186184419727
1.04728301886793,0,-52.3269767458745
1.05129559748428,0,-51.4686603522707
1.05530817610063,0,-50.6113747114862
1.05932075471698,0,-49.7552595576343
1.06333333333333,0,-48.9004548776006
1.06734591194969,0,-48.0471009025058
1.07135849056604,0,-47.1953380994735
1.07537106918239,0,-46.3453071636678
1.07938364779874,0,-45.4971490105479
1.08339622641509,0,-44.6510047683054
1.08740880503145,0,-43.8070157704828
1.0914213836478,0,-42.9653235487824
1.09543396226415,0,-42.1260698260694
1.0994465408805,0,-41.2893965095693
1.10345911949686,0,-40.455445684254
1.10747169811321,0,-39.6243596064091
1.11148427672956,0,-38.7962806973806
1.11549685534591,0,-37.9713515374956
1.11950943396226,0,-37.1497148601567
1.12352201257862,0,-36.3315135461061
1.12753459119497,0,-35.5168906178568
1.13154716981132,0,-34.7059892342874
1.13555974842767,0,-33.8989526853947
1.13957232704403,0,-33.0959243871999
1.14358490566038,0,-32.2970478768073
1.14759748427673,0,-31.5024668076177
1.15161006289308,0,-30.7123249447022
1.15562264150943,0,-29.9267661603299
1.15963522012579,0,-29.1459344296281
1.16364779874214,0,-28.3699738263367
1.16766037735849,0,-27.5990285186397
1.17167295597484,0,-26.8332427651294
1.1756855345912,0,-26.0727609110361
1.17969811320755,0,-25.3177273848384
1.1837106918239,0,-24.568286695132
1.18772327044025,0,-23.8245834272564
1.1917358490566,0,-23.0867622390448
1.19574842767296,0,-22.3549678557308
1.19976100628931,0,-21.6293450656009
1.20377358490566,0,-20.910038719231
1.20778616352201,0,-20.1971937336979
1.21179874213837,0,-19.4909550974802
1.21581132075472,0,-18.7914678647978
1.21982389937107,0,-18.0988771290106
1.22383647798742,0,-17.413327983077
1.22784905660377,0,-16.734965506829
1.23186163522013,0,-16.063934834963
1.23587421383648,0,-15.4003813091261
1.23988679245283,0,-14.744450590375
1.24389937106918,0,-14.0962884960806
1.24791194968554,0,-13.4560404251778
1.25192452830189,0,-12.8238506899785
1.25593710691824,0,-12.1998626685062
1.25994968553459,0,-11.5842206928465
1.26396226415094,0,-10.9770731555935
1.2679748427673,0,-10.3785736737881
1.27198742138365,0,-9.78887574006501
1.276,0,-9.20812006648337
