timestamp,ecg_value
0,653
0.00400080016003201,0
0.00800160032006401,653
0.012002400480096,652
0.016003200640128,0
0.02000400080016,652
0.024004800960192,558
0.028005601120224,653
0.0320064012802561,0
0.0360072014402881,0
0.0400080016003201,653
0.0440088017603521,0
0.0480096019203841,653
0.0520104020804161,653
0.0560112022404481,650
0.0600120024004801,653
0.0640128025605121,0
0.0680136027205441,653
0.0720144028805761,652
0.0760152030406081,652
0.0800160032006401,0
0.0840168033606721,652
0.0880176035207042,652
0.0920184036807362,0
0.0960192038407682,0
0.1000200040008,653
0.104020804160832,0
0.108021604320864,0
0.112022404480896,653
0.116023204640928,0
0.12002400480096,0
0.124024804960992,104
0.128025605121024,652
0.132026405281056,612
0.136027205441088,0
0.14002800560112,0
0.144028805761152,652
0.148029605921184,652
0.152030406081216,652
0.156031206241248,652
0.16003200640128,0
0.164032806561312,592
0.168033606721344,0
0.172034406881376,652
0.176035207041408,652
0.18003600720144,0
0.184036807361472,652
0.188037607521504,0
0.192038407681536,652
0.196039207841568,652
0.2000400080016,652
0.204040808161632,652
0.208041608321664,652
0.212042408481696,0
0.216043208641728,0
0.22004400880176,652
0.224044808961792,651
0.228045609121824,653
0.232046409281856,0
0.236047209441888,652
0.24004800960192,0
0.244048809761952,652
0.248049609921984,652
0.252050410082016,0
0.256051210242048,652
0.26005201040208,0
0.264052810562112,652
0.268053610722145,652
0.272054410882176,0
0.276055211042208,652
0.28005601120224,652
0.284056811362273,652
0.288057611522305,651
0.292058411682337,0
0.296059211842369,0
0.300060012002401,652
0.304060812162433,653
0.308061612322465,652
0.312062412482497,0
0.316063212642529,0
0.320064012802561,653
0.324064812962593,652
0.328065613122625,651
0.332066413282657,0
0.336067213442689,0
0.340068013602721,652
0.344068813762753,122
0.348069613922785,652
0.352070414082817,652
0.356071214242849,0
0.360072014402881,0
0.364072814562913,652
0.368073614722945,0
0.372074414882977,652
0.376075215043009,652
0.380076015203041,0
0.384076815363073,652
0.388077615523105,0
0.392078415683137,652
0.396079215843169,652
0.400080016003201,526
0.404080816163233,0
0.408081616323265,652
0.412082416483297,652
0.416083216643329,652
0.420084016803361,652
0.424084816963393,0
0.428085617123425,0
0.432086417283457,0
0.436087217443489,651
0.440088017603521,652
0.444088817763553,0
0.448089617923585,652
0.452090418083617,0
0.456091218243649,0
0.460092018403681,0
0.464092818563713,652
0.468093618723745,651
0.472094418883777,652
0.476095219043809,652
0.480096019203841,652
0.484096819363873,0
0.488097619523905,652
0.492098419683937,652
0.496099219843969,652
0.500100020004001,0
0.504100820164033,652
0.508101620324065,651
0.512102420484097,652
0.516103220644129,0
0.520104020804161,652
0.524104820964193,0
0.528105621124225,0
0.532106421284257,652
0.536107221444289,652
0.540108021604321,0
0.544108821764353,652
0.548109621924385,0
0.552110422084417,652
0.556111222244449,652
0.560112022404481,0
0.564112822564513,652
0.568113622724545,652
0.572114422884577,652
0.576115223044609,0
0.580116023204641,0
0.584116823364673,652
0.588117623524705,0
0.592118423684737,650
0.596119223844769,652
0.600120024004801,652
0.604120824164833,0
0.608121624324865,652
0.612122424484897,0
0.616123224644929,0
0.620124024804961,652
0.624124824964993,514
0.628125625125025,0
0.632126425285057,0
0.636127225445089,652
0.640128025605121,0
0.644128825765153,0
0.648129625925185,0
0.652130426085217,0
0.656131226245249,0
0.660132026405281,652
0.664132826565313,652
0.668133626725345,0
0.672134426885377,0
0.676135227045409,652
0.680136027205441,651
0.684136827365473,104
0.688137627525505,652
0.692138427685537,0
0.696139227845569,0
0.700140028005601,0
0.704140828165633,652
0.708141628325665,0
0.712142428485697,652
0.716143228645729,0
0.720144028805761,0
0.724144828965793,0
0.728145629125825,652
0.732146429285857,649
0.736147229445889,652
0.740148029605921,0
0.744148829765953,0
0.748149629925985,0
0.752150430086017,652
0.756151230246049,652
0.760152030406081,0
0.764152830566113,0
0.768153630726145,0
0.772154430886177,0
0.776155231046209,0
0.780156031206241,0
0.784156831366273,652
0.788157631526305,652
0.792158431686337,0
0.796159231846369,652
0.800160032006401,652
0.804160832166433,652
0.808161632326465,652
0.812162432486497,0
0.816163232646529,652
0.820164032806561,652
0.824164832966593,0
0.828165633126625,0
0.832166433286657,0
0.836167233446689,652
0.840168033606721,0
0.844168833766753,0
0.848169633926785,647
0.852170434086817,651
0.856171234246849,652
0.860172034406881,0
0.864172834566913,646
0.868173634726945,652
0.872174434886977,0
0.876175235047009,0
0.880176035207042,0
0.884176835367073,652
0.888177635527105,0
0.892178435687137,652
0.896179235847169,0
0.900180036007201,0
0.904180836167233,0
0.908181636327266,0
0.912182436487298,0
0.91618323664733,652
0.920184036807362,0
0.924184836967394,0
0.928185637127426,0
0.932186437287458,652
0.93618723744749,652
0.940188037607522,0
0.944188837767554,651
0.948189637927586,652
0.952190438087618,652
0.95619123824765,652
0.960192038407682,652
0.964192838567714,0
0.968193638727746,652
0.972194438887778,652
0.97619523904781,0
0.980196039207842,0
0.984196839367874,0
0.988197639527906,0
0.992198439687938,652
0.99619923984797,0
1.000200040008,652
1.00420084016803,652
1.00820164032807,652
1.0122024404881,652
1.01620324064813,652
1.02020404080816,651
1.02420484096819,652
1.02820564112823,652
1.03220644128826,100
1.03620724144829,652
1.04020804160832,652
1.04420884176835,652
1.04820964192839,652
1.05221044208842,651
1.05621124224845,652
1.06021204240848,652
1.06421284256851,652
1.06821364272855,0
1.07221444288858,0
1.07621524304861,0
1.08021604320864,0
1.08421684336867,651
1.08821764352871,0
1.09221844368874,0
1.09621924384877,0
1.1002200440088,652
1.10422084416883,652
1.10822164432887,109
1.1122224444889,0
1.11622324464893,652
1.12022404480896,0
1.12422484496899,651
1.12822564512903,0
1.13222644528906,0
1.13622724544909,0
1.14022804560912,652
1.14422884576915,533
1.14822964592919,652
1.15223044608922,0
1.15623124624925,0
1.16023204640928,652
1.16423284656931,652
1.16823364672935,652
1.17223444688938,652
1.17623524704941,652
1.18023604720944,0
1.18423684736947,651
1.18823764752951,652
1.19223844768954,0
1.19623924784957,0
1.2002400480096,652
1.20424084816963,0
1.20824164832967,0
1.2122424484897,652
1.21624324864973,652
1.22024404880976,652
1.22424484896979,472
1.22824564912983,651
1.23224644928986,652
1.23624724944989,571
1.24024804960992,652
1.24424884976995,0
1.24824964992999,0
1.25225045009002,651
1.25625125025005,652
1.26025205041008,651
1.26425285057011,0
1.26825365073015,0
1.27225445089018,651
1.27625525105021,640
1.28025605121024,652
1.28425685137027,0
1.28825765153031,238
1.29225845169034,0
1.29625925185037,0
1.3002600520104,650
1.30426085217043,652
1.30826165233047,652
1.3122624524905,0
1.31626325265053,0
1.32026405281056,652
1.32426485297059,652
1.32826565313063,652
1.33226645329066,0
1.33626725345069,0
1.34026805361072,568
1.34426885377075,652
1.34826965393079,651
1.35227045409082,291
1.35627125425085,0
1.36027205441088,652
1.36427285457091,652
1.36827365473095,652
1.37227445489098,652
1.37627525505101,0
1.38027605521104,0
1.38427685537107,652
1.38827765553111,652
1.39227845569114,417
1.39627925585117,651
1.4002800560112,0
1.40428085617123,651
1.40828165633127,651
1.4122824564913,652
1.41628325665133,652
1.42028405681136,652
1.42428485697139,652
1.42828565713143,652
1.43228645729146,652
1.43628725745149,651
1.44028805761152,0
1.44428885777155,0
1.44828965793159,0
1.45229045809162,651
1.45629125825165,652
1.46029205841168,651
1.46429285857171,0
1.46829365873175,0
1.47229445889178,0
1.47629525905181,0
1.48029605921184,652
1.48429685937187,0
1.48829765953191,651
1.49229845969194,651
1.49629925985197,0
1.500300060012,0
1.50430086017203,0
1.50830166033207,0
1.5123024604921,0
1.51630326065213,652
1.52030406081216,651
1.5243048609722,652
1.52830566113223,0
1.53230646129226,0
1.53630726145229,0
1.54030806161232,652
1.54430886177235,0
1.54830966193239,651
1.55231046209242,652
1.55631126225245,651
1.56031206241248,0
1.56431286257251,652
1.56831366273255,652
1.57231446289258,0
1.57631526305261,0
1.58031606321264,0
1.58431686337268,652
1.58831766353271,652
1.59231846369274,649
1.59631926385277,652
1.6003200640128,650
1.60432086417284,652
1.60832166433287,246
1.6123224644929,0
1.61632326465293,0
1.62032406481296,0
1.624324864973,0
1.62832566513303,652
1.63232646529306,652
1.63632726545309,649
1.64032806561312,428
1.64432886577316,0
1.64832966593319,0
1.65233046609322,650
1.65633126625325,651
1.66033206641328,651
1.66433286657332,0
1.66833366673335,0
1.67233446689338,0
1.67633526705341,0
1.68033606721344,0
1.68433686737348,652
1.68833766753351,651
1.69233846769354,651
1.69633926785357,0
1.7003400680136,652
1.70434086817364,652
1.70834166833367,651
1.7123424684937,0
1.71634326865373,0
1.72034406881376,652
1.7243448689738,651
1.72834566913383,0
1.73234646929386,0
1.73634726945389,651
1.74034806961392,651
1.74434886977396,0
1.74834966993399,651
1.75235047009402,651
1.75635127025405,651
1.76035207041408,650
1.76435287057412,652
1.76835367073415,652
1.77235447089418,651
1.77635527105421,652
1.78035607121424,652
1.78435687137428,651
1.78835767153431,652
1.79235847169434,652
1.79635927185437,0
1.8003600720144,0
1.80436087217444,652
1.80836167233447,652
1.8123624724945,652
1.81636327265453,651
1.82036407281456,652
1.8243648729746,92
1.82836567313463,652
1.83236647329466,653
1.83636727345469,652
1.84036807361472,652
1.84436887377476,652
1.84836967393479,0
1.85237047409482,0
1.85637127425485,0
1.86037207441488,652
1.86437287457492,2
1.86837367473495,652
1.87237447489498,652
1.87637527505501,0
1.88037607521504,0
1.88437687537508,0
1.88837767553511,0
1.89237847569514,652
1.89637927585517,652
1.9003800760152,0
1.90438087617524,652
1.90838167633527,652
1.9123824764953,407
1.91638327665533,652
1.92038407681536,0
1.9243848769754,0
1.92838567713543,0
1.93238647729546,652
1.93638727745549,652
1.94038807761552,650
1.94438887777556,652
1.94838967793559,0
1.95239047809562,0
1.95639127825565,0
1.96039207841568,652
1.96439287857572,652
1.96839367873575,0
1.97239447889578,652
1.97639527905581,651
1.98039607921584,652
1.98439687937588,652
1.98839767953591,653
1.99239847969594,0
1.99639927985597,652
2.000400080016,518
2.00440088017604,652
2.00840168033607,651
2.0124024804961,652
2.01640328065613,0
2.02040408081616,651
2.0244048809762,652
2.02840568113623,651
2.03240648129626,0
2.03640728145629,0
2.04040808161632,0
2.04440888177636,35
2.04840968193639,0
2.05241048209642,0
2.05641128225645,0
2.06041208241648,0
2.06441288257652,0
2.06841368273655,0
2.07241448289658,0
2.07641528305661,0
2.08041608321664,0
2.08441688337668,0
2.08841768353671,0
2.09241848369674,0
2.09641928385677,0
2.1004200840168,0
2.10442088417684,0
2.10842168433687,0
